tile_id,if1_center_hz,bw_hz,rf_center_hz,lo1_hz,lo1_mode,lo1_vco_div,lo1_drive_dbm,lo1_pad_db,lo1_side,lo2_hz,lo2_mode,lo2_vco_div,lo2_drive_dbm,lo2_pad_db,lo2_side,spur_margin_db,margin,brittleness_db_per_step,lock_time_ms_tile,if2_center_hz,if2_bw_hz,if2_model_type,rf_bpf_id,desired_stage1_tuple,desired_stage2_tuple,notes
365,1650000000.0,400000000.0,28000000000.0,5800000000.0,fracN,1,1.0,0.0,low,20550000000.0,fracN,1,14.0,0.0,low,9.790091037750244,9.790091037750244,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
366,1650000000.0,400000000.0,28100000000.0,5800000000.0,fracN,1,1.0,0.0,low,20650000000.0,fracN,1,14.0,0.0,low,19.0,19.0,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
367,1650000000.0,400000000.0,28200000000.0,5800000000.0,fracN,1,1.0,0.0,low,20750000000.0,fracN,1,14.0,0.0,low,16.210935592651367,16.210935592651367,0.07570457458496094,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
368,1650000000.0,400000000.0,28300000000.0,5800000000.0,fracN,1,1.0,0.0,low,20850000000.0,fracN,1,14.0,0.0,low,8.411911010742188,8.411911010742188,0.07489299774169922,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
369,1650000000.0,400000000.0,28400000000.0,5800000000.0,fracN,1,1.0,0.0,low,20950000000.0,fracN,1,14.0,0.0,low,2.606299877166748,2.606299877166748,0.024999618530273438,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
370,1650000000.0,400000000.0,28500000000.0,5800000000.0,fracN,1,1.0,0.0,low,21050000000.0,fracN,1,14.0,0.0,low,1.3006044626235962,1.3006044626235962,0.003999948501586914,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
371,1650000000.0,400000000.0,28600000000.0,5800000000.0,fracN,1,1.0,0.0,low,21150000000.0,fracN,1,14.0,0.0,low,1.0003044605255127,1.0003044605255127,0.001999974250793457,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
372,1650000000.0,400000000.0,28700000000.0,5800000000.0,fracN,1,1.0,0.0,low,21250000000.0,fracN,1,14.0,0.0,low,0.8003066778182983,0.8003066778182983,0.00030666589736938477,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
373,1650000000.0,400000000.0,28800000000.0,5800000000.0,fracN,1,1.0,0.0,low,21350000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
374,1650000000.0,400000000.0,28900000000.0,5800000000.0,fracN,1,1.0,0.0,low,21450000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0016888976097106934,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
375,1650000000.0,400000000.0,29000000000.0,5800000000.0,fracN,1,1.0,0.0,low,21550000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
376,1650000000.0,400000000.0,29100000000.0,5800000000.0,fracN,1,1.0,0.0,low,21650000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
377,1650000000.0,400000000.0,29200000000.0,5800000000.0,fracN,1,1.0,0.0,low,21750000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
378,1650000000.0,400000000.0,29300000000.0,5800000000.0,fracN,1,1.0,0.0,low,21850000000.0,fracN,1,14.0,0.0,low,0.5006399750709534,0.5006399750709534,0.0006399750709533691,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
379,1650000000.0,400000000.0,29400000000.0,5800000000.0,fracN,1,1.0,0.0,low,21950000000.0,fracN,1,14.0,0.0,low,0.5,0.5,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
380,1650000000.0,400000000.0,29500000000.0,5800000000.0,fracN,1,1.0,0.0,low,22050000000.0,fracN,1,14.0,0.0,low,0.6993511319160461,0.6993511319160461,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
381,1650000000.0,400000000.0,29600000000.0,5800000000.0,fracN,1,1.0,0.0,low,22150000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
382,1650000000.0,400000000.0,29700000000.0,5800000000.0,fracN,1,1.0,0.0,low,22250000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
383,1650000000.0,400000000.0,29800000000.0,5800000000.0,fracN,1,1.0,0.0,low,22350000000.0,fracN,1,14.0,0.0,low,19.0,19.0,18.30000001192093,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
384,1650000000.0,400000000.0,29900000000.0,5800000000.0,fracN,1,1.0,0.0,low,22450000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
385,1650000000.0,400000000.0,30000000000.0,5800000000.0,fracN,1,1.0,0.0,low,22550000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
386,1650000000.0,400000000.0,30100000000.0,5800000000.0,fracN,1,1.0,0.0,low,22650000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
387,1650000000.0,400000000.0,30200000000.0,5800000000.0,fracN,1,1.0,0.0,low,22750000000.0,fracN,1,14.0,0.0,low,0.7996600270271301,0.7996600270271301,0.0013200044631958008,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
388,1650000000.0,400000000.0,30300000000.0,5800000000.0,fracN,1,1.0,0.0,low,22850000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
389,1650000000.0,400000000.0,30400000000.0,5800000000.0,fracN,1,1.0,0.0,low,22950000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
390,1650000000.0,400000000.0,30500000000.0,5800000000.0,fracN,1,1.0,0.0,low,23050000000.0,fracN,1,14.0,0.0,low,0.8996533155441284,0.8996533155441284,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
391,1650000000.0,400000000.0,30600000000.0,5800000000.0,fracN,1,1.0,0.0,low,23150000000.0,fracN,1,14.0,0.0,low,1.1993021965026855,1.1993021965026855,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
392,1650000000.0,400000000.0,30700000000.0,5800000000.0,fracN,1,1.0,0.0,low,23250000000.0,fracN,1,14.0,0.0,low,1.5989466905593872,1.5989466905593872,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
393,1650000000.0,400000000.0,30800000000.0,5800000000.0,fracN,1,1.0,0.0,low,23350000000.0,fracN,1,14.0,0.0,low,4.392933368682861,4.392933368682861,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
394,1650000000.0,400000000.0,30900000000.0,5800000000.0,fracN,1,1.0,0.0,low,23450000000.0,fracN,1,14.0,0.0,low,10.587911605834961,10.587911605834961,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
395,1650000000.0,400000000.0,31000000000.0,5800000000.0,fracN,1,1.0,0.0,low,23550000000.0,fracN,1,14.0,0.0,low,0.005447519713186466,0.005447519713186466,0.034000396728515625,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
396,1700000000.0,400000000.0,27500000000.0,5750000000.0,fracN,1,1.0,0.0,low,20050000000.0,fracN,1,14.0,0.0,low,4.699999988079071,4.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
397,1700000000.0,400000000.0,27600000000.0,5750000000.0,fracN,1,1.0,0.0,low,20150000000.0,fracN,1,14.0,0.0,low,4.750340580940247,4.750340580940247,0.003000020980834961,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
398,1700000000.0,400000000.0,27700000000.0,5750000000.0,fracN,1,1.0,0.0,low,20250000000.0,fracN,1,14.0,0.0,low,4.800000011920929,4.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
399,1700000000.0,400000000.0,27800000000.0,5750000000.0,fracN,1,1.0,0.0,low,20350000000.0,fracN,1,14.0,0.0,low,4.949652791023254,4.949652791023254,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
400,1700000000.0,400000000.0,27900000000.0,5750000000.0,fracN,1,1.0,0.0,low,20450000000.0,fracN,1,14.0,0.0,low,5.448948383331299,5.448948383331299,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
401,1700000000.0,400000000.0,28000000000.0,5750000000.0,fracN,1,1.0,0.0,low,20550000000.0,fracN,1,14.0,0.0,low,9.790091037750244,9.790091037750244,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
402,1700000000.0,400000000.0,28100000000.0,5750000000.0,fracN,1,1.0,0.0,low,20650000000.0,fracN,1,14.0,0.0,low,19.0,19.0,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
403,1700000000.0,400000000.0,28200000000.0,5750000000.0,fracN,1,1.0,0.0,low,20750000000.0,fracN,1,14.0,0.0,low,16.210935592651367,16.210935592651367,0.07570457458496094,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
404,1700000000.0,400000000.0,28300000000.0,5750000000.0,fracN,1,1.0,0.0,low,20850000000.0,fracN,1,14.0,0.0,low,8.411911010742188,8.411911010742188,0.07489299774169922,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
405,1700000000.0,400000000.0,28400000000.0,5750000000.0,fracN,1,1.0,0.0,low,20950000000.0,fracN,1,14.0,0.0,low,2.606299877166748,2.606299877166748,0.024999618530273438,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
406,1700000000.0,400000000.0,28500000000.0,5750000000.0,fracN,1,1.0,0.0,low,21050000000.0,fracN,1,14.0,0.0,low,1.3006044626235962,1.3006044626235962,0.003999948501586914,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
407,1700000000.0,400000000.0,28600000000.0,5750000000.0,fracN,1,1.0,0.0,low,21150000000.0,fracN,1,14.0,0.0,low,1.0003044605255127,1.0003044605255127,0.001999974250793457,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
408,1700000000.0,400000000.0,28700000000.0,5750000000.0,fracN,1,1.0,0.0,low,21250000000.0,fracN,1,14.0,0.0,low,0.8003066778182983,0.8003066778182983,0.00030666589736938477,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
409,1700000000.0,400000000.0,28800000000.0,5750000000.0,fracN,1,1.0,0.0,low,21350000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
410,1700000000.0,400000000.0,28900000000.0,5750000000.0,fracN,1,1.0,0.0,low,21450000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0016888976097106934,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
411,1700000000.0,400000000.0,29000000000.0,5750000000.0,fracN,1,1.0,0.0,low,21550000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
412,1700000000.0,400000000.0,29100000000.0,5750000000.0,fracN,1,1.0,0.0,low,21650000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
413,1700000000.0,400000000.0,29200000000.0,5750000000.0,fracN,1,1.0,0.0,low,21750000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
414,1700000000.0,400000000.0,29300000000.0,5750000000.0,fracN,1,1.0,0.0,low,21850000000.0,fracN,1,14.0,0.0,low,0.5006399750709534,0.5006399750709534,0.0006399750709533691,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
415,1700000000.0,400000000.0,29400000000.0,5750000000.0,fracN,1,1.0,0.0,low,21950000000.0,fracN,1,14.0,0.0,low,0.5,0.5,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
416,1700000000.0,400000000.0,29500000000.0,5750000000.0,fracN,1,1.0,0.0,low,22050000000.0,fracN,1,14.0,0.0,low,0.6993511319160461,0.6993511319160461,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
417,1700000000.0,400000000.0,29600000000.0,5750000000.0,fracN,1,1.0,0.0,low,22150000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
418,1700000000.0,400000000.0,29700000000.0,5750000000.0,fracN,1,1.0,0.0,low,22250000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
419,1700000000.0,400000000.0,29800000000.0,5750000000.0,fracN,1,1.0,0.0,low,22350000000.0,fracN,1,14.0,0.0,low,19.0,19.0,18.30000001192093,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
420,1700000000.0,400000000.0,29900000000.0,5750000000.0,fracN,1,1.0,0.0,low,22450000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
421,1700000000.0,400000000.0,30000000000.0,5750000000.0,fracN,1,1.0,0.0,low,22550000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
422,1700000000.0,400000000.0,30100000000.0,5750000000.0,fracN,1,1.0,0.0,low,22650000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
423,1700000000.0,400000000.0,30200000000.0,5750000000.0,fracN,1,1.0,0.0,low,22750000000.0,fracN,1,14.0,0.0,low,0.7996600270271301,0.7996600270271301,0.0013200044631958008,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
424,1700000000.0,400000000.0,30300000000.0,5750000000.0,fracN,1,1.0,0.0,low,22850000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
425,1700000000.0,400000000.0,30400000000.0,5750000000.0,fracN,1,1.0,0.0,low,22950000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
426,1700000000.0,400000000.0,30500000000.0,5750000000.0,fracN,1,1.0,0.0,low,23050000000.0,fracN,1,14.0,0.0,low,0.8996533155441284,0.8996533155441284,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
427,1700000000.0,400000000.0,30600000000.0,5750000000.0,fracN,1,1.0,0.0,low,23150000000.0,fracN,1,14.0,0.0,low,1.1993021965026855,1.1993021965026855,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
428,1700000000.0,400000000.0,30700000000.0,5750000000.0,fracN,1,1.0,0.0,low,23250000000.0,fracN,1,14.0,0.0,low,1.5989466905593872,1.5989466905593872,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
429,1700000000.0,400000000.0,30800000000.0,5750000000.0,fracN,1,1.0,0.0,low,23350000000.0,fracN,1,14.0,0.0,low,4.392933368682861,4.392933368682861,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
430,1700000000.0,400000000.0,30900000000.0,5750000000.0,fracN,1,1.0,0.0,low,23450000000.0,fracN,1,14.0,0.0,low,10.587911605834961,10.587911605834961,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
431,1700000000.0,400000000.0,31000000000.0,5750000000.0,fracN,1,1.0,0.0,low,23550000000.0,fracN,1,14.0,0.0,low,0.005447519713186466,0.005447519713186466,0.034000396728515625,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
432,1750000000.0,400000000.0,27500000000.0,5700000000.0,fracN,1,1.0,0.0,low,20050000000.0,fracN,1,14.0,0.0,low,4.699999988079071,4.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
433,1750000000.0,400000000.0,27600000000.0,5700000000.0,fracN,1,1.0,0.0,low,20150000000.0,fracN,1,14.0,0.0,low,4.750340580940247,4.750340580940247,0.003000020980834961,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
434,1750000000.0,400000000.0,27700000000.0,5700000000.0,fracN,1,1.0,0.0,low,20250000000.0,fracN,1,14.0,0.0,low,4.800000011920929,4.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
435,1750000000.0,400000000.0,27800000000.0,5700000000.0,fracN,1,1.0,0.0,low,20350000000.0,fracN,1,14.0,0.0,low,4.949652791023254,4.949652791023254,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
436,1750000000.0,400000000.0,27900000000.0,5700000000.0,fracN,1,1.0,0.0,low,20450000000.0,fracN,1,14.0,0.0,low,5.448948383331299,5.448948383331299,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
437,1750000000.0,400000000.0,28000000000.0,5700000000.0,fracN,1,1.0,0.0,low,20550000000.0,fracN,1,14.0,0.0,low,9.790091037750244,9.790091037750244,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
438,1750000000.0,400000000.0,28100000000.0,5700000000.0,fracN,1,1.0,0.0,low,20650000000.0,fracN,1,14.0,0.0,low,19.0,19.0,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
439,1750000000.0,400000000.0,28200000000.0,5700000000.0,fracN,1,1.0,0.0,low,20750000000.0,fracN,1,14.0,0.0,low,16.210935592651367,16.210935592651367,0.07570457458496094,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
440,1750000000.0,400000000.0,28300000000.0,5700000000.0,fracN,1,1.0,0.0,low,20850000000.0,fracN,1,14.0,0.0,low,8.411911010742188,8.411911010742188,0.07489299774169922,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
441,1750000000.0,400000000.0,28400000000.0,5700000000.0,fracN,1,1.0,0.0,low,20950000000.0,fracN,1,14.0,0.0,low,2.606299877166748,2.606299877166748,0.024999618530273438,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
442,1750000000.0,400000000.0,28500000000.0,5700000000.0,fracN,1,1.0,0.0,low,21050000000.0,fracN,1,14.0,0.0,low,1.3006044626235962,1.3006044626235962,0.003999948501586914,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
443,1750000000.0,400000000.0,28600000000.0,5700000000.0,fracN,1,1.0,0.0,low,21150000000.0,fracN,1,14.0,0.0,low,1.0003044605255127,1.0003044605255127,0.001999974250793457,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
444,1750000000.0,400000000.0,28700000000.0,5700000000.0,fracN,1,1.0,0.0,low,21250000000.0,fracN,1,14.0,0.0,low,0.8003066778182983,0.8003066778182983,0.00030666589736938477,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
445,1750000000.0,400000000.0,28800000000.0,5700000000.0,fracN,1,1.0,0.0,low,21350000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
446,1750000000.0,400000000.0,28900000000.0,5700000000.0,fracN,1,1.0,0.0,low,21450000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0016888976097106934,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
447,1750000000.0,400000000.0,29000000000.0,5700000000.0,fracN,1,1.0,0.0,low,21550000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
448,1750000000.0,400000000.0,29100000000.0,5700000000.0,fracN,1,1.0,0.0,low,21650000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
449,1750000000.0,400000000.0,29200000000.0,5700000000.0,fracN,1,1.0,0.0,low,21750000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
450,1750000000.0,400000000.0,29300000000.0,5700000000.0,fracN,1,1.0,0.0,low,21850000000.0,fracN,1,14.0,0.0,low,0.5006399750709534,0.5006399750709534,0.0006399750709533691,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
451,1750000000.0,400000000.0,29400000000.0,5700000000.0,fracN,1,1.0,0.0,low,21950000000.0,fracN,1,14.0,0.0,low,0.5,0.5,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
452,1750000000.0,400000000.0,29500000000.0,5700000000.0,fracN,1,1.0,0.0,low,22050000000.0,fracN,1,14.0,0.0,low,0.6993511319160461,0.6993511319160461,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
453,1750000000.0,400000000.0,29600000000.0,5700000000.0,fracN,1,1.0,0.0,low,22150000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
454,1750000000.0,400000000.0,29700000000.0,5700000000.0,fracN,1,1.0,0.0,low,22250000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
455,1750000000.0,400000000.0,29800000000.0,5700000000.0,fracN,1,1.0,0.0,low,22350000000.0,fracN,1,14.0,0.0,low,19.0,19.0,18.30000001192093,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
456,1750000000.0,400000000.0,29900000000.0,5700000000.0,fracN,1,1.0,0.0,low,22450000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
